"ensembl_gene_id"	"external_gene_name"	"mmusculus_homolog_ensembl_gene"	"mmusculus_homolog_associated_gene_name"	"mmusculus_homolog_perc_id"	"mmusculus_homolog_perc_id_r1"	"mmusculus_homolog_orthology_confidence"	"mmusculus_homolog_goc_score"	"Mean"
"20284"	"ENSG00000070413"	"DGCR2"	"ENSMUSG00000003166"	"Dgcr2"	93.0909	93.2605	1	50	93.1757
"16802"	"ENSG00000183628"	"DGCR6"	"ENSMUSG00000003531"	"Dgcr6"	82.7273	90.5473	1	25	86.6373
"38331"	"ENSG00000128191"	"DGCR8"	"ENSMUSG00000022718"	"Dgcr8"	95.2135	95.2135	1	75	95.2135
"43351"	"ENSG00000065357"	"DGKA"	"ENSMUSG00000025357"	"Dgka"	81.9048	82.4658	1	100	82.1853
"68757"	"ENSG00000136267"	"DGKB"	"ENSMUSG00000036095"	"Dgkb"	95.5224	96.6038	1	100	96.0631
"6473"	"ENSG00000077044"	"DGKD"	"ENSMUSG00000070738"	"Dgkd"	94.1516	93.6885	1	100	93.92005
"51338"	"ENSG00000153933"	"DGKE"	"ENSMUSG00000000276"	"Dgke"	90.6526	91.1348	1	100	90.8937
"49829"	"ENSG00000058866"	"DGKG"	"ENSMUSG00000022861"	"Dgkg"	89.6334	89.9746	1	100	89.804
"49986"	"ENSG00000102780"	"DGKH"	"ENSMUSG00000034731"	"Dgkh"	86.1475	90.917	1	100	88.53225
"42257"	"ENSG00000157680"	"DGKI"	"ENSMUSG00000038665"	"Dgki"	93.3333	92.8105	1	100	93.0719
"48687"	"ENSG00000274588"	"DGKK"	"ENSMUSG00000062393"	"Dgkk"	67.5059	76.7442	1	100	72.12505
"18417"	"ENSG00000145214"	"DGKQ"	"ENSMUSG00000004815"	"Dgkq"	79.2994	79.9786	1	75	79.639
"54750"	"ENSG00000149091"	"DGKZ"	"ENSMUSG00000040479"	"Dgkz"	90.6893	90.2048	1	100	90.44705
"13501"	"ENSG00000133943"	"DGLUCY"	"ENSMUSG00000021185"	"Dglucy"	74.3961	74.8784	1	100	74.63725
"48604"	"ENSG00000114956"	"DGUOK"	"ENSMUSG00000014554"	"Dguok"	73.6462	73.6462	1	100	73.6462
"6725"	"ENSG00000116133"	"DHCR24"	"ENSMUSG00000034926"	"Dhcr24"	96.8992	96.8992	1	100	96.8992
"40053"	"ENSG00000172893"	"DHCR7"	"ENSMUSG00000058454"	"Dhcr7"	88	88.7473	1	75	88.37365
"54846"	"ENSG00000117682"	"DHDDS"	"ENSMUSG00000012117"	"Dhdds"	92.2156	92.4925	1	100	92.35405
"33794"	"ENSG00000104808"	"DHDH"	"ENSMUSG00000011382"	"Dhdh"	79.0419	79.2793	1	75	79.1606
"30088"	"ENSG00000228716"	"DHFR"	"ENSMUSG00000021707"	"Dhfr"	89.8396	89.8396	1	100	89.8396
"65916"	"ENSG00000139549"	"DHH"	"ENSMUSG00000023000"	"Dhh"	95.9596	95.9596	1	100	95.9596
"61335"	"ENSG00000102967"	"DHODH"	"ENSMUSG00000031730"	"Dhodh"	87.3418	87.3418	1	100	87.3418
"14747"	"ENSG00000285589"	"AC010422.8"	"ENSMUSG00000060038"	"Dhps"	71.5328	26.5583	0	75	49.04555
"65769"	"ENSG00000157379"	"DHRS1"	"ENSMUSG00000002332"	"Dhrs1"	82.7476	82.7476	1	100	82.7476
"14880"	"ENSG00000278535"	"DHRS11"	"ENSMUSG00000034449"	"Dhrs11"	92.6923	92.6923	1	100	92.6923
"46290"	"ENSG00000167536"	"DHRS13"	"ENSMUSG00000020834"	"Dhrs13"	84.0849	84.3085	1	100	84.1967
"35048"	"ENSG00000100867"	"DHRS2"	"ENSMUSG00000022209"	"Dhrs2"	53.3333	56.7376	1	100	55.03545
"66245"	"ENSG00000162496"	"DHRS3"	"ENSMUSG00000066026"	"Dhrs3"	95.0331	95.0331	1	75	95.0331
"36221"	"ENSG00000157326"	"DHRS4"	"ENSMUSG00000022210"	"Dhrs4"	80.5755	80.2867	1	100	80.4311
"6159"	"ENSG00000100612"	"DHRS7"	"ENSMUSG00000021094"	"Dhrs7"	79.056	79.2899	1	100	79.17295
"47664"	"ENSG00000109016"	"DHRS7B"	"ENSMUSG00000042569"	"Dhrs7b"	77.5385	78.0186	1	50	77.77855
"62201"	"ENSG00000184544"	"DHRS7C"	"ENSMUSG00000033044"	"Dhrs7c"	90.7051	90.9968	1	100	90.85095
"58637"	"ENSG00000073737"	"DHRS9"	"ENSMUSG00000027068"	"Dhrs9"	72.2955	85.8934	1	100	79.09445
"46441"	"ENSG00000181192"	"DHTKD1"	"ENSMUSG00000025815"	"Dhtkd1"	88.0305	87.8393	1	100	87.9349
"32766"	"ENSG00000109606"	"DHX15"	"ENSMUSG00000029169"	"Dhx15"	98.1132	98.1132	1	100	98.1132
"62822"	"ENSG00000204560"	"DHX16"	"ENSMUSG00000024422"	"Dhx16"	95.5812	95.3065	1	100	95.44385
"62620"	"ENSG00000067248"	"DHX29"	"ENSMUSG00000042426"	"Dhx29"	90.504	90.7692	1	100	90.6366
"68535"	"ENSG00000132153"	"DHX30"	"ENSMUSG00000032480"	"Dhx30"	94.7236	92.4775	1	100	93.60055
"58701"	"ENSG00000089876"	"DHX32"	"ENSMUSG00000030986"	"Dhx32"	87.8869	86.9507	1	100	87.4188
"28397"	"ENSG00000005100"	"DHX33"	"ENSMUSG00000040620"	"Dhx33"	92.5035	93.6963	1	100	93.0999
"21797"	"ENSG00000134815"	"DHX34"	"ENSMUSG00000006019"	"Dhx34"	87.3141	87.1616	1	100	87.23785
"66844"	"ENSG00000101452"	"DHX35"	"ENSMUSG00000027655"	"Dhx35"	91.3229	94.5508	1	100	92.93685
"50266"	"ENSG00000174953"	"DHX36"	"ENSMUSG00000027770"	"Dhx36"	91.9643	92.6074	1	100	92.28585
"61196"	"ENSG00000150990"	"DHX37"	"ENSMUSG00000029480"	"Dhx37"	84.0968	84.6087	1	100	84.35275
"13077"	"ENSG00000140829"	"DHX38"	"ENSMUSG00000037993"	"Dhx38"	97.1475	97.0684	1	100	97.10795
"66962"	"ENSG00000108406"	"DHX40"	"ENSMUSG00000018425"	"Dhx40"	97.561	97.561	1	100	97.561
"58774"	"ENSG00000163214"	"DHX57"	"ENSMUSG00000035051"	"Dhx57"	86.9408	86.8156	1	100	86.8782
"19467"	"ENSG00000108771"	"DHX58"	"ENSMUSG00000017830"	"Dhx58"	78.6136	78.6136	1	100	78.6136
"13316"	"ENSG00000067596"	"DHX8"	"ENSMUSG00000034931"	"Dhx8"	98.5246	96.6238	1	100	97.5742
"6168"	"ENSG00000135829"	"DHX9"	"ENSMUSG00000042699"	"Dhx9"	91.3386	83.8756	1	100	87.6071
"5930"	"ENSG00000284934"	"DIABLO"	"ENSMUSG00000029433"	"Diablo"	83.682	84.3882	1	50	84.0351
"25948"	"ENSG00000131504"	"DIAPH1"	"ENSMUSG00000024456"	"Diaph1"	90.4088	90.981	1	100	90.6949
"31961"	"ENSG00000147202"	"DIAPH2"	"ENSMUSG00000034480"	"Diaph2"	83.2879	83.2123	1	50	83.2501
"34690"	"ENSG00000139734"	"DIAPH3"	"ENSMUSG00000022021"	"Diaph3"	83.1517	84.7139	1	100	83.9328
"50581"	"ENSG00000100697"	"DICER1"	"ENSMUSG00000041415"	"Dicer1"	92.4037	93.1794	1	100	92.79155
"21718"	"ENSG00000101191"	"DIDO1"	"ENSMUSG00000038914"	"Dido1"	74.7321	74.2021	1	100	74.4671
"7013"	"ENSG00000117597"	"UTP25"	"ENSMUSG00000016181"	"Diexf"	87.8307	86.4583	1	100	87.1445
"57175"	"ENSG00000086189"	"DIMT1"	"ENSMUSG00000021692"	"Dimt1"	95.8466	95.8466	1	100	95.8466
"20930"	"ENSG00000211452"	"DIO1"	"ENSMUSG00000034785"	"Dio1"	79.1165	76.6537	1	100	77.8851
"19302"	"ENSG00000211448"	"DIO2"	"ENSMUSG00000007682"	"Dio2"	77.6699	90.2256	1	100	83.94775
"48712"	"ENSG00000197406"	"DIO3"	"ENSMUSG00000075707"	"Dio3"	94.7368	94.7368	1	100	94.7368
"25361"	"ENSG00000160305"	"DIP2A"	"ENSMUSG00000020231"	"Dip2a"	93.2527	93.79	1	75	93.52135
"57410"	"ENSG00000066084"	"DIP2B"	"ENSMUSG00000023026"	"Dip2b"	97.9061	98.0305	1	100	97.9683
"43800"	"ENSG00000151240"	"DIP2C"	"ENSMUSG00000048264"	"Dip2c"	98.9075	98.9075	1	75	98.9075
"27644"	"ENSG00000176490"	"DIRAS1"	"ENSMUSG00000043670"	"Diras1"	93.9394	93.9394	1	100	93.9394
"36840"	"ENSG00000165023"	"DIRAS2"	"ENSMUSG00000047842"	"Diras2"	98.995	98.995	1	100	98.995
"34537"	"ENSG00000138463"	"SLC49A4"	"ENSMUSG00000022848"	"Dirc2"	94.9791	94.9791	1	100	94.9791
"45890"	"ENSG00000083520"	"DIS3"	"ENSMUSG00000033166"	"Dis3"	91.1273	91.1273	1	100	91.1273
"63520"	"ENSG00000166938"	"DIS3L"	"ENSMUSG00000032396"	"Dis3l"	91.556	91.6429	1	100	91.59945
"67623"	"ENSG00000144535"	"DIS3L2"	"ENSMUSG00000053333"	"Dis3l2"	85.9887	86.086	1	75	86.03735
"66539"	"ENSG00000162946"	"DISC1"	"ENSMUSG00000043051"	"Disc1"	56.2061	56.338	1	100	56.27205
"69044"	"ENSG00000154309"	"DISP1"	"ENSMUSG00000030768"	"Disp1"	83.9239	84.0894	1	100	84.00665
"49074"	"ENSG00000140323"	"DISP2"	"ENSMUSG00000040035"	"Disp2"	73.2334	76.2825	1	100	74.75795
"59347"	"ENSG00000204624"	"DISP3"	"ENSMUSG00000041544"	"Disp3"	88.0747	91.0171	1	100	89.5459
"19121"	"ENSG00000150764"	"DIXDC1"	"ENSMUSG00000032064"	"Dixdc1"	91.508	87.9044	1	100	89.7062
"43383"	"ENSG00000130826"	"DKC1"	"ENSMUSG00000031403"	"Dkc1"	89.2996	90.1768	1	100	89.7382
"31215"	"ENSG00000107984"	"DKK1"	"ENSMUSG00000024868"	"Dkk1"	82.7068	80.8824	1	50	81.7946
"6499"	"ENSG00000155011"	"DKK2"	"ENSMUSG00000028031"	"Dkk2"	95.3668	95.3668	1	100	95.3668
"32205"	"ENSG00000050165"	"DKK3"	"ENSMUSG00000030772"	"Dkk3"	79.1209	82.5215	1	100	80.8212
"20274"	"ENSG00000104371"	"DKK4"	"ENSMUSG00000031535"	"Dkk4"	75	76.0181	1	100	75.50905
"36644"	"ENSG00000104901"	"DKKL1"	"ENSMUSG00000030792"	"Dkkl1"	59.9174	63.0435	1	100	61.48045
"20187"	"ENSG00000150768"	"DLAT"	"ENSMUSG00000000168"	"Dlat"	85.4714	86.1371	1	100	85.80425
"35749"	"ENSG00000164741"	"DLC1"	"ENSMUSG00000031523"	"Dlc1"	84.6204	83.7978	1	100	84.2091
"50968"	"ENSG00000091140"	"DLD"	"ENSMUSG00000020664"	"Dld"	94.3026	94.3026	1	75	94.3026
"27461"	"ENSG00000008226"	"DLEC1"	"ENSMUSG00000038060"	"Dlec1"	70.0285	70.5916	1	75	70.31005
"45485"	"ENSG00000186047"	"DLEU7"	"ENSMUSG00000048281"	"Dleu7"	81.448	86.1244	1	100	83.7862
"68084"	"ENSG00000075711"	"DLG1"	"ENSMUSG00000022770"	"Dlg1"	95.7883	95.685	1	75	95.73665
"49809"	"ENSG00000150672"	"DLG2"	"ENSMUSG00000052572"	"Dlg2"	83.2821	95.3052	1	100	89.29365
"34858"	"ENSG00000082458"	"DLG3"	"ENSMUSG00000000881"	"Dlg3"	99.1432	95.4064	1	100	97.2748
"25561"	"ENSG00000132535"	"DLG4"	"ENSMUSG00000020886"	"Dlg4"	92.6988	98.2044	1	100	95.4516
"35887"	"ENSG00000151208"	"DLG5"	"ENSMUSG00000021782"	"Dlg5"	92.0792	91.9833	1	100	92.03125
"46789"	"ENSG00000170579"	"DLGAP1"	"ENSMUSG00000003279"	"Dlgap1"	89.8669	88.5081	1	100	89.1875
"37666"	"ENSG00000198010"	"DLGAP2"	"ENSMUSG00000047495"	"Dlgap2"	89.4787	89.0566	1	100	89.26765
"58466"	"ENSG00000116544"	"DLGAP3"	"ENSMUSG00000042388"	"Dlgap3"	96.1185	96.3153	1	100	96.2169
"57080"	"ENSG00000080845"	"DLGAP4"	"ENSMUSG00000061689"	"Dlgap4"	94.0344	93.75	1	100	93.8922
"57308"	"ENSG00000126787"	"DLGAP5"	"ENSMUSG00000037544"	"Dlgap5"	56.2648	58.9109	1	100	57.58785
"39587"	"ENSG00000185559"	"DLK1"	"ENSMUSG00000040856"	"Dlk1"	85.6397	85.1948	1	100	85.41725
"31386"	"ENSG00000171462"	"DLK2"	"ENSMUSG00000047428"	"Dlk2"	92.1671	92.4084	1	100	92.28775
"59657"	"ENSG00000198719"	"DLL1"	"ENSMUSG00000014773"	"Dll1"	88.2434	88.3657	1	100	88.30455
"28133"	"ENSG00000090932"	"DLL3"	"ENSMUSG00000003436"	"Dll3"	78.3172	82.735	1	100	80.5261
"35229"	"ENSG00000128917"	"DLL4"	"ENSMUSG00000027314"	"Dll4"	86.4234	86.2974	1	100	86.3604
"67245"	"ENSG00000119689"	"DLST"	"ENSMUSG00000004789"	"Dlst"	92.053	91.8502	1	100	91.9516
"6350"	"ENSG00000144355"	"DLX1"	"ENSMUSG00000041911"	"Dlx1"	98.8235	98.8235	1	100	98.8235
"6352"	"ENSG00000115844"	"DLX2"	"ENSMUSG00000023391"	"Dlx2"	94.5122	93.3735	1	100	93.94285
"28921"	"ENSG00000064195"	"DLX3"	"ENSMUSG00000001510"	"Dlx3"	97.9094	97.9094	1	100	97.9094
"28643"	"ENSG00000108813"	"DLX4"	"ENSMUSG00000020871"	"Dlx4"	74.5833	74.5833	1	100	74.5833
"33276"	"ENSG00000105880"	"DLX5"	"ENSMUSG00000029755"	"Dlx5"	96.5398	96.5398	1	100	96.5398
"47367"	"ENSG00000006377"	"DLX6"	"ENSMUSG00000029754"	"Dlx6"	97.6109	96.2963	1	100	96.9536
"263"	"ENSG00000274709"	"RF01778"	"ENSMUSG00000098326"	"Dlx6os1"	90.8451	88.3562	NA	NA	89.60065
"38890"	"ENSG00000137038"	"DMAC1"	"ENSMUSG00000028398"	"Dmac1"	56.25	56.7568	1	75	56.5034
"41063"	"ENSG00000105341"	"DMAC2"	"ENSMUSG00000057229"	"Dmac2"	63.8783	65.1163	1	75	64.4973
"37113"	"ENSG00000178028"	"DMAP1"	"ENSMUSG00000009640"	"Dmap1"	98.0728	97.8633	1	100	97.96805
"54444"	"ENSG00000187908"	"DMBT1"	"ENSMUSG00000047517"	"Dmbt1"	42.5197	52.4272	0	100	47.47345
"63317"	"ENSG00000197587"	"DMBX1"	"ENSMUSG00000028707"	"Dmbx1"	93.8992	94.1489	1	100	94.02405
"17764"	"ENSG00000100206"	"DMC1"	"ENSMUSG00000022429"	"Dmc1"	97.0588	97.0588	1	100	97.0588
"53818"	"ENSG00000198947"	"DMD"	"ENSMUSG00000045103"	"Dmd"	91.0991	91.2724	1	100	91.18575
"40822"	"ENSG00000132837"	"DMGDH"	"ENSMUSG00000042102"	"Dmgdh"	89.7229	89.4131	1	100	89.568
"35765"	"ENSG00000161249"	"DMKN"	"ENSMUSG00000060962"	"Dmkn"	53.9916	49.0458	0	100	51.5187
"21236"	"ENSG00000152592"	"DMP1"	"ENSMUSG00000029307"	"Dmp1"	64.1326	65.4076	1	100	64.7701
"21389"	"ENSG00000104936"	"DMPK"	"ENSMUSG00000030409"	"Dmpk"	77.1518	78.13	1	100	77.6409
"26367"	"ENSG00000137090"	"DMRT1"	"ENSMUSG00000024837"	"Dmrt1"	81.2332	81.016	1	100	81.1246
"62943"	"ENSG00000173253"	"DMRT2"	"ENSMUSG00000048138"	"Dmrt2"	83.779	83.779	1	100	83.779
"26644"	"ENSG00000064218"	"DMRT3"	"ENSMUSG00000042372"	"Dmrt3"	90.678	89.916	1	100	90.297
"49344"	"ENSG00000176399"	"DMRTA1"	"ENSMUSG00000043753"	"Dmrta1"	67.0635	68.9796	1	100	68.02155
"62008"	"ENSG00000142700"	"DMRTA2"	"ENSMUSG00000047143"	"Dmrta2"	92.6199	94.5386	1	100	93.57925
"65290"	"ENSG00000143006"	"DMRTB1"	"ENSMUSG00000028610"	"Dmrtb1"	51.7544	49.3036	0	100	50.529
"14067"	"ENSG00000142025"	"DMRTC2"	"ENSMUSG00000011349"	"Dmrtc2"	81.1989	80.5405	1	75	80.8697
"50378"	"ENSG00000135164"	"DMTF1"	"ENSMUSG00000042508"	"Dmtf1"	95.2632	95.138	1	100	95.2006
"33949"	"ENSG00000158856"	"DMTN"	"ENSMUSG00000022099"	"Dmtn"	90.6173	95.8225	1	100	93.2199
"21694"	"ENSG00000185800"	"DMWD"	"ENSMUSG00000030410"	"Dmwd"	91.543	92.782	1	100	92.1625
"28228"	"ENSG00000172869"	"DMXL1"	"ENSMUSG00000037416"	"Dmxl1"	88.9436	89.9768	1	100	89.4602
"18910"	"ENSG00000104093"	"DMXL2"	"ENSMUSG00000041268"	"Dmxl2"	92.8877	92.3707	1	50	92.6292
"31051"	"ENSG00000138346"	"DNA2"	"ENSMUSG00000036875"	"Dna2"	79.9057	79.7552	1	100	79.83045
"47174"	"ENSG00000154099"	"DNAAF1"	"ENSMUSG00000031831"	"Dnaaf1"	54.4828	62.3028	1	100	58.3928
"47875"	"ENSG00000167646"	"DNAAF3"	"ENSMUSG00000055809"	"Dnaaf3"	64.4737	66.8942	1	100	65.68395
"66922"	"ENSG00000164818"	"DNAAF5"	"ENSMUSG00000025857"	"Dnaaf5"	76.7251	76.905	1	100	76.81505
"30207"	"ENSG00000114841"	"DNAH1"	"ENSMUSG00000019027"	"Dnah1"	89.1208	89.4353	1	50	89.27805
"58210"	"ENSG00000197653"	"DNAH10"	"ENSMUSG00000038011"	"Dnah10"	88.1682	85.8636	1	100	87.0159
"64476"	"ENSG00000105877"	"DNAH11"	"ENSMUSG00000018581"	"Dnah11"	84.5217	85.049	1	100	84.78535
"62062"	"ENSG00000174844"	"DNAH12"	"ENSMUSG00000021879"	"Dnah12"	75.0547	8.66162	0	100	41.85816
"22452"	"ENSG00000187775"	"DNAH17"	"ENSMUSG00000033987"	"Dnah17"	91.013	91.1969	1	100	91.10495
"21216"	"ENSG00000183914"	"DNAH2"	"ENSMUSG00000005237"	"Dnah2"	90.9871	90.2734	1	100	90.63025
"18385"	"ENSG00000158486"	"DNAH3"	"ENSMUSG00000052273"	"Dnah3"	85.9572	86.652	1	100	86.3046
"35545"	"ENSG00000039139"	"DNAH5"	"ENSMUSG00000022262"	"Dnah5"	89.6194	89.6776	1	100	89.6485
"53654"	"ENSG00000115423"	"DNAH6"	"ENSMUSG00000052861"	"Dnah6"	88.4079	88.7066	1	75	88.55725
"38439"	"ENSG00000124721"	"DNAH8"	"ENSMUSG00000033826"	"Dnah8"	91.9907	91.524	1	75	91.75735
"31345"	"ENSG00000007174"	"DNAH9"	"ENSMUSG00000056752"	"Dnah9"	87.7173	87.7565	1	100	87.7369
"42631"	"ENSG00000122735"	"DNAI1"	"ENSMUSG00000061322"	"Dnaic1"	87.0555	87.3038	1	100	87.17965
"57532"	"ENSG00000171595"	"DNAI2"	"ENSMUSG00000034706"	"Dnaic2"	84.6281	82.183	1	100	83.40555
"60546"	"ENSG00000069345"	"DNAJA2"	"ENSMUSG00000031701"	"Dnaja2"	99.5146	99.5146	1	100	99.5146
"35451"	"ENSG00000103423"	"DNAJA3"	"ENSMUSG00000004069"	"Dnaja3"	87.5	87.5	1	100	87.5
"18320"	"ENSG00000140403"	"DNAJA4"	"ENSMUSG00000032285"	"Dnaja4"	86.8545	93.199	1	100	90.02675
"22730"	"ENSG00000132002"	"DNAJB1"	"ENSMUSG00000005483"	"Dnajb1"	93.5294	93.5294	1	100	93.5294
"55784"	"ENSG00000090520"	"DNAJB11"	"ENSMUSG00000004460"	"Dnajb11"	97.7654	97.7654	1	100	97.7654
"56161"	"ENSG00000148719"	"DNAJB12"	"ENSMUSG00000020109"	"Dnajb12"	86.3081	93.883	1	100	90.09555
"38776"	"ENSG00000187726"	"DNAJB13"	"ENSMUSG00000030708"	"Dnajb13"	89.8734	89.8734	1	100	89.8734
"50557"	"ENSG00000164031"	"DNAJB14"	"ENSMUSG00000074212"	"Dnajb14"	93.4037	93.4037	1	100	93.4037
"66306"	"ENSG00000135924"	"DNAJB2"	"ENSMUSG00000026203"	"Dnajb2"	84.5679	84.5679	1	100	84.5679
"45107"	"ENSG00000162616"	"DNAJB4"	"ENSMUSG00000028035"	"Dnajb4"	94.0653	94.0653	1	100	94.0653
"64510"	"ENSG00000137094"	"DNAJB5"	"ENSMUSG00000036052"	"Dnajb5"	74.6753	99.1379	1	100	86.9066
"67268"	"ENSG00000105993"	"DNAJB6"	"ENSMUSG00000029131"	"Dnajb6"	82.8221	73.9726	1	50	78.39735
"30851"	"ENSG00000172404"	"DNAJB7"	"ENSMUSG00000047108"	"Dnajb7"	73.1392	72.4359	1	100	72.78755
"7828"	"ENSG00000179407"	"DNAJB8"	"ENSMUSG00000048206"	"Dnajb8"	81.4655	83.2599	1	100	82.3627
"56671"	"ENSG00000128590"	"DNAJB9"	"ENSMUSG00000014905"	"Dnajb9"	93.722	94.1441	1	75	93.93305
"40699"	"ENSG00000136770"	"DNAJC1"	"ENSMUSG00000026740"	"Dnajc1"	84.296	84.6014	1	100	84.4487
"66139"	"ENSG00000077232"	"DNAJC10"	"ENSMUSG00000027006"	"Dnajc10"	90.29	90.29	1	100	90.29
"18362"	"ENSG00000007923"	"DNAJC11"	"ENSMUSG00000039768"	"Dnajc11"	96.2433	96.2433	1	100	96.2433
"25349"	"ENSG00000108176"	"DNAJC12"	"ENSMUSG00000036764"	"Dnajc12"	77.2727	77.2727	1	75	77.2727
"22045"	"ENSG00000138246"	"DNAJC13"	"ENSMUSG00000032560"	"Dnajc13"	96.6563	96.6563	1	75	96.6563
"41596"	"ENSG00000135392"	"DNAJC14"	"ENSMUSG00000025354"	"Dnajc14"	85.6125	85.4908	1	100	85.55165
"56344"	"ENSG00000120675"	"DNAJC15"	"ENSMUSG00000022013"	"Dnajc15"	74.6667	75.1678	1	100	74.91725
"21759"	"ENSG00000116138"	"DNAJC16"	"ENSMUSG00000040697"	"Dnajc16"	87.9795	89.1192	1	100	88.54935
"30232"	"ENSG00000104129"	"DNAJC17"	"ENSMUSG00000034278"	"Dnajc17"	88.1579	88.4488	1	100	88.30335
"47663"	"ENSG00000170464"	"DNAJC18"	"ENSMUSG00000024350"	"Dnajc18"	89.9441	90.1961	1	50	90.0701
"17094"	"ENSG00000205981"	"DNAJC19"	"ENSMUSG00000027679"	"Dnajc19"	81.0345	59.8726	1	100	70.45355
"66316"	"ENSG00000105821"	"DNAJC2"	"ENSMUSG00000029014"	"Dnajc2"	94.2029	94.2029	1	100	94.2029
"28602"	"ENSG00000168724"	"DNAJC21"	"ENSMUSG00000044224"	"Dnajc21"	78.2986	84.9341	1	100	81.61635
"37737"	"ENSG00000178401"	"DNAJC22"	"ENSMUSG00000038009"	"Dnajc22"	81.8182	82.3009	1	100	82.05955
"19341"	"ENSG00000170946"	"DNAJC24"	"ENSMUSG00000027166"	"Dnajc24"	83.2215	83.7838	1	100	83.50265
"22258"	"ENSG00000115137"	"DNAJC27"	"ENSMUSG00000020657"	"Dnajc27"	93.4066	93.4066	1	100	93.4066
"27040"	"ENSG00000177692"	"DNAJC28"	"ENSMUSG00000039763"	"Dnajc28"	72.6804	68.9487	1	100	70.81455
"27349"	"ENSG00000102580"	"DNAJC3"	"ENSMUSG00000022136"	"Dnajc3"	96.4286	96.4286	1	100	96.4286
"25667"	"ENSG00000176410"	"DNAJC30"	"ENSMUSG00000061118"	"Dnajc30"	66.3717	68.4931	1	100	67.4324
"64125"	"ENSG00000110011"	"DNAJC4"	"ENSMUSG00000024963"	"Dnajc4"	63.4538	64.7541	1	100	64.10395
"39585"	"ENSG00000101152"	"DNAJC5"	"ENSMUSG00000000826"	"Dnajc5"	99.4949	99.4949	1	100	99.4949
"17658"	"ENSG00000147570"	"DNAJC5B"	"ENSMUSG00000027606"	"Dnajc5b"	88.9447	88.9447	1	100	88.9447
"57219"	"ENSG00000163793"	"DNAJC5G"	"ENSMUSG00000053856"	"Dnajc5g"	57.1429	65.4545	1	100	61.2987
"46255"	"ENSG00000116675"	"DNAJC6"	"ENSMUSG00000028528"	"Dnajc6"	92.1649	92.3554	1	100	92.26015
"14659"	"ENSG00000168259"	"DNAJC7"	"ENSMUSG00000014195"	"Dnajc7"	97.166	97.166	1	100	97.166
"66911"	"ENSG00000126698"	"DNAJC8"	"ENSMUSG00000054405"	"Dnajc8"	99.2095	99.2095	1	100	99.2095
"67568"	"ENSG00000213551"	"DNAJC9"	"ENSMUSG00000021811"	"Dnajc9"	87.6923	88.0309	1	100	87.8616
"26063"	"ENSG00000119661"	"DNAL1"	"ENSMUSG00000042523"	"Dnal1"	92.6316	92.6316	1	100	92.6316
"22048"	"ENSG00000100246"	"DNAL4"	"ENSMUSG00000022420"	"Dnal4"	99.0476	99.0476	1	100	99.0476
"20493"	"ENSG00000163879"	"DNALI1"	"ENSMUSG00000042707"	"Dnali1"	88.2143	95.7364	1	100	91.97535
"45535"	"ENSG00000213918"	"DNASE1"	"ENSMUSG00000005980"	"Dnase1"	79.4326	78.8732	1	100	79.1529
"58451"	"ENSG00000013563"	"DNASE1L1"	"ENSMUSG00000019088"	"Dnase1l1"	68.8742	66.242	1	100	67.5581
"51133"	"ENSG00000167968"	"DNASE1L2"	"ENSMUSG00000024136"	"Dnase1l2"	77.2575	83.0935	1	100	80.1755
"31991"	"ENSG00000163687"	"DNASE1L3"	"ENSMUSG00000025279"	"Dnase1l3"	81.3115	80	1	75	80.65575
"37086"	"ENSG00000105612"	"DNASE2"	"ENSMUSG00000003812"	"Dnase2a"	69.4444	70.8215	1	100	70.13295
"38038"	"ENSG00000137976"	"DNASE2B"	"ENSMUSG00000028185"	"Dnase2b"	65.651	66.9492	1	100	66.3001
"30355"	"ENSG00000256453"	"DND1"	"ENSMUSG00000044595"	"Dnd1"	86.4023	86.6477	1	100	86.525
"57963"	"ENSG00000187957"	"DNER"	"ENSMUSG00000036766"	"Dner"	90.502	90.502	1	100	90.502
"53842"	"ENSG00000179532"	"DNHD1"	"ENSMUSG00000030882"	"Dnhd1"	66.4212	66.4632	1	100	66.4422
"24469"	"ENSG00000213221"	"DNLZ"	"ENSMUSG00000075467"	"Dnlz"	70.2247	70.6215	1	100	70.4231
"34459"	"ENSG00000106976"	"DNM1"	"ENSMUSG00000026825"	"Dnm1"	97.9167	97.9167	1	75	97.9167
"54078"	"ENSG00000087470"	"DNM1L"	"ENSMUSG00000022789"	"Dnm1l"	93.5915	97.905	1	75	95.74825
"49207"	"ENSG00000079805"	"DNM2"	"ENSMUSG00000033335"	"Dnm2"	96.6667	96.6667	1	100	96.6667
"6539"	"ENSG00000197959"	"DNM3"	"ENSMUSG00000040265"	"Dnm3"	96.6628	97.7881	1	100	97.22545
"13909"	"ENSG00000107554"	"DNMBP"	"ENSMUSG00000025195"	"Dnmbp"	76.0938	75.9494	1	100	76.0216
"19930"	"ENSG00000130816"	"DNMT1"	"ENSMUSG00000004099"	"Dnmt1"	76.9608	77.5309	1	100	77.24585
"44109"	"ENSG00000119772"	"DNMT3A"	"ENSMUSG00000020661"	"Dnmt3a"	95.8333	96.2555	1	100	96.0444
"38721"	"ENSG00000088305"	"DNMT3B"	"ENSMUSG00000027478"	"Dnmt3b"	82.2978	81.6279	1	75	81.96285
"35432"	"ENSG00000142182"	"DNMT3L"	"ENSMUSG00000000730"	"Dnmt3l"	62.7907	57.7197	1	100	60.2552
